"","year","epiweek","WDIR","GSPD","Salinity","SST","Total_Rain","Mean_Temp","Number of norovirus outbreaks"
"1","2003",1,"E",13.37,29.38,8.11,19.98,8.1,5
"2","2003",2,"S",3.49,28.39,7.78,1,2.37,11
"3","2003",3,"S",3.46,28.6,7.64,1.56,4.1,7
"4","2003",4,"E",6,29.47,7.8,11.91,6.96,2
"5","2003",5,"S",6.99,29.4,7.79,3.4,7.46,6
"6","2003",6,"W",3.73,29.07,7.64,0.1,2.57,3
"7","2003",7,"S",3.62,28.51,7.35,0.51,3.81,12
"8","2003",8,"S",6.64,29.63,8.09,0.69,5.4,6
"9","2003",9,"W",3.45,29.11,7.98,0.69,2.4,4
"10","2003",10,"W",4.74,29.06,7.97,0.64,4.3,6
"11","2003",11,"S",9.18,29.41,7.89,18.03,7.5,7
"12","2003",12,"S",11.08,29.79,8.1,6.09,7.01,0
"13","2003",13,"E",6.86,28.37,8.42,1.5,6.09,1
"14","2003",14,"S",6.86,28.94,8.54,2.54,5.74,3
"15","2003",15,"S",9.26,28.2,8.44,6.4,8.34,3
"16","2003",16,"S",7.42,27.34,9.23,2.44,7.63,1
"17","2003",17,"S",5.98,27.09,9.61,2.23,8.03,1
"18","2003",18,"W",3.96,28.04,11.24,0.93,9.77,1
"19","2003",19,"W",4.92,27.64,11.66,1.27,8.94,0
"20","2003",20,"W",5.31,28.13,12.44,1.27,9.13,0
"21","2003",21,"S",5.72,28.27,12.46,2.4,11.63,0
"22","2003",22,"S",4.98,28.64,12.89,0.16,13.5,1
"23","2003",23,"W",6.12,27.74,14.27,0.06,16.33,1
"24","2003",24,"S",7.16,27.66,13.88,0.19,14.2,1
"25","2003",25,"W",4.81,27.87,14.98,0.11,15.03,0
"26","2003",26,"W",4.63,26.51,16.01,0,17.06,1
"27","2003",27,"W",4.33,27.71,16.4,1.51,15.7,0
"28","2003",28,"W",4.43,27.96,16.97,0,16.79,0
"29","2003",29,"S",5.92,28.1,17.17,0.43,17.17,0
"30","2003",30,"W",5.88,26.3,17.17,0,17.44,1
"31","2003",31,"W",5.8,26.89,17.21,0,17.43,0
"32","2003",32,"W",4.27,27.94,17.19,0.09,17.31,0
"33","2003",33,"W",4.73,28.09,18.02,0.6,17.77,0
"34","2003",34,"W",5.15,27.87,17.21,0,16.67,0
"35","2003",35,"W",3.7,28.2,16.65,0.11,15.49,2
"36","2003",36,"N",5.88,27.89,15.54,2.03,16.51,1
"37","2003",37,"W",5.32,28.54,14.31,1.33,13.94,0
"38","2003",38,"W",6.68,28.56,14.28,0.83,12.49,0
"39","2003",39,"W",3.5,28.79,13.66,0,13.07,3
"40","2003",40,"S",2.56,28.31,14.22,0,13.31,1
"41","2003",41,"S",8.46,29.53,12.19,10.64,11.2,1
"42","2003",42,"S",9.85,29.63,11.06,22.86,9.7,1
"43","2003",43,"S",5.32,28.39,11.39,4.2,11.21,1
"44","2003",44,"W",6.01,27.73,10.82,0.06,5.89,0
"45","2003",45,"W",4.01,28.21,9.02,0,1.11,0
"46","2003",46,"W",4.55,28.2,8.77,0.7,4.39,3
"47","2003",47,"S",6.83,28.83,8.87,5.71,3.26,3
"48","2003",48,"S",9.29,29.2,8.85,6.37,3.74,1
"49","2003",49,"S",8.54,29,8.5,8.94,3.39,2
"50","2003",50,"S",5.95,27.91,8.61,4.17,3.11,1
"51","2003",51,"S",8.02,28.46,7.99,6.91,4.1,2
"52","2003",52,"S",9.17,29.06,8,2.76,3.41,2
"53","2003",53,"W",7.5,28.85,7.81,0.75,-0.68,4
"54","2004",1,"S",7.31,28.97,7.33,3.49,0.43,2
"55","2004",2,"S",6.72,26.34,7.75,5.79,6.57,3
"56","2004",3,"S",8.51,28.66,7.22,3.69,5.39,4
"57","2004",4,"S",6.82,28.41,7.18,4.89,2.99,2
"58","2004",5,"S",6.53,28.41,7.02,2.81,3.2,1
"59","2004",6,"S",2.97,28.39,6.82,1.57,3.27,6
"60","2004",7,"S",4.85,28,7.32,3.33,5.19,6
"61","2004",8,"S",3.85,26.21,7.42,2.77,6.07,8
"62","2004",9,"S",6.52,27.71,7.89,2.16,4.73,4
"63","2004",10,"W",6.11,28.6,8.08,0.57,6.57,3
"64","2004",11,"W",5.74,29,8.41,1.77,6.63,4
"65","2004",12,"S",6.95,27.99,8.43,4.07,7.1,6
"66","2004",13,"S",4.18,27.59,8.8,0.09,7.57,6
"67","2004",14,"W",4.21,28.19,10.22,0.06,8.06,1
"68","2004",15,"S",4.02,28.61,10.67,3.03,8.3,2
"69","2004",16,"S",6.84,28.33,10.62,3.7,9.17,4
"70","2004",17,"W",4.85,27.41,12.3,0.34,11.56,4
"71","2004",18,"S",4.08,28.6,12.65,0.71,11.41,3
"72","2004",19,"W",4.99,28.99,13.47,0.4,12.03,4
"73","2004",20,"W",5.44,28.36,14.68,0.06,13.79,2
"74","2004",21,"W",5.88,28.87,15.41,0.9,13.03,3
"75","2004",22,"S",5.82,28.54,15.05,0.54,13.96,3
"76","2004",23,"W",6.95,27.63,14.67,1.41,15.2,3
"77","2004",24,"W",5.23,26.89,15.65,0,16.34,2
"78","2004",25,"S",4.03,26.97,17.79,0,18.59,1
"79","2004",26,"W",5.66,27.03,17.42,0,17.46,3
"80","2004",27,"W",5.49,27.81,16.93,1.39,16.8,2
"81","2004",28,"W",4,27.8,17.04,0,18.01,2
"82","2004",29,"W",6.37,27.91,17.42,0.21,19.61,1
"83","2004",30,"N",8.62,27.37,15.89,0,17.8,1
"84","2004",31,"S",4.18,28.07,16.01,4.04,16.71,2
"85","2004",32,"W",4.24,28.53,17.43,0,19.51,0
"86","2004",33,"S",4.16,28.36,18.51,2.03,19.2,0
"87","2004",34,"S",4.56,27.39,16.77,1.96,16.83,0
"88","2004",35,"W",5.93,27.91,15.53,0.69,15.56,1
"89","2004",36,"W",5.48,27.5,15.82,4.29,14.41,1
"90","2004",37,"S",5.27,28.19,14.22,8.43,12.06,3
"91","2004",38,"W",4.06,28.46,13.68,0.09,11.94,1
"92","2004",39,"W",5.51,28.49,14.06,0,11.77,1
"93","2004",40,"S",6.5,28.36,12.54,4.83,10.49,1
"94","2004",41,"W",4.97,27.11,12.13,2.21,12.97,2
"95","2004",42,"W",6.04,28.27,11.62,6.57,7.36,0
"96","2004",43,"S",7.76,28.31,10.49,5.01,7.23,0
"97","2004",44,"S",7.82,28.4,10.19,8.9,5.8,1
"98","2004",45,"S",4.31,28.14,10.41,1.8,7.87,3
"99","2004",46,"S",10.22,28.46,9.81,6.26,6.53,3
"100","2004",47,"S",5.02,28.07,9.37,1.99,6.1,8
"101","2004",48,"E",6.64,28.63,8.86,6.81,3.97,3
"102","2004",49,"S",8.4,28.5,8.96,8.53,4.41,5
"103","2004",50,"E",4.36,27.64,8.76,4.31,5.69,4
"104","2004",51,"W",5.47,28.1,8.05,1.29,4.94,9
"105","2004",52,"W",4.35,27.8,7.76,4.97,3.62,7
"106","2004",53,"S",6.54,28.87,7.53,0,-1.67,NA
"107","2005",1,"W",5.3,28.79,6.76,0.14,-1.67,13
"108","2005",2,"W",6.71,29.07,6.53,0,-4.34,6
"109","2005",3,"S",7.71,27.81,7.51,20.79,4.96,15
"110","2005",4,"S",5.69,27.4,8.3,2.89,7.11,13
"111","2005",5,"S",8.74,27.73,8.03,3.04,6.94,9
"112","2005",6,"S",5.23,26.91,7.02,0.69,2.79,8
"113","2005",7,"W",4.78,26.66,6.86,0.46,1.67,7
"114","2005",8,"W",2.76,26.91,6.94,0,2.89,12
"115","2005",9,"S",6.77,28.16,8.07,1.31,6.4,14
"116","2005",10,"S",4.44,28.71,8.85,1.64,8.41,5
"117","2005",11,"S",5.48,28.13,8.96,6.4,6.3,8
"118","2005",12,"S",7.13,28.41,8.77,3.84,6.04,6
"119","2005",13,"S",9.04,28.7,8.89,3.53,6.63,6
"120","2005",14,"W",8.86,27.76,8.97,1.74,7.27,3
"121","2005",15,"S",10.7,28.36,9.23,4.1,6.21,2
"122","2005",16,"W",4.43,27.63,10.54,0.4,11.09,2
"123","2005",17,"S",3.97,25.46,13,0.29,13.3,3
"124","2005",18,"W",4.21,28.06,12.78,2,12.27,0
"125","2005",19,"S",5.47,28.31,13.4,2.09,13.51,0
"126","2005",20,"S",8.86,28.56,12.48,6.41,11.89,0
"127","2005",21,"W",5.7,26.79,13.93,2.76,14.76,0
"128","2005",22,"W",5.41,26.81,14.62,1.33,14.84,1
"129","2005",23,"S",4.55,27.53,14.15,2.54,12.7,2
"130","2005",24,"S",5.76,25.97,14.25,1.97,13.7,1
"131","2005",25,"W",4.41,26.4,16.22,1.23,15.76,0
"132","2005",26,"S",5.23,27.53,16.6,1.34,16.64,0
"133","2005",27,"S",7.62,28.09,15.76,2.37,15.6,1
"134","2005",28,"W",5.34,27.06,17.14,1.4,16.34,0
"135","2005",29,"W",5.89,25.4,16.53,0,16.37,0
"136","2005",30,"W",5.33,26.33,16.46,0,19.07,0
"137","2005",31,"W",6.01,27.17,17.1,0,17.44,1
"138","2005",32,"W",4.34,27.41,17.15,0,16.81,0
"139","2005",33,"W",4.22,27.71,17.86,3.57,17.5,0
"140","2005",34,"W",5.02,27.71,16.93,0,16.16,0
"141","2005",35,"W",3.86,28.36,16.01,0.89,15.16,1
"142","2005",36,"W",5.26,28.36,16.26,1.2,14.89,0
"143","2005",37,"W",3.25,28.3,15.25,1.89,13.53,0
"144","2005",38,"W",5.57,28.59,14.46,0.31,10.56,1
"145","2005",39,"W",5.24,28.64,12.95,2.79,10.59,1
"146","2005",40,"S",5.71,29.34,11.14,1.44,9.7,1
"147","2005",41,"S",7.15,29.67,11.44,6.46,10.26,1
"148","2005",42,"S",4.36,29.1,11.33,3.79,10.37,0
"149","2005",43,"S",8.4,29.17,10.7,2.16,9.4,0
"150","2005",44,"S",8.27,28.56,10.27,6.11,7.49,0
"151","2005",45,"S",9.12,28.31,9.82,4.29,5.96,2
"152","2005",46,"W",4.91,28.01,9.21,2.41,5.51,1
"153","2005",47,"W",4.92,27.86,8.87,1.03,5.26,2
"154","2005",48,"W",5.55,28.26,8.24,0.26,0.64,3
"155","2005",49,"S",3.5,28.49,7.35,0.17,2.61,1
"156","2005",50,"W",3.33,28.33,7.52,0,1.44,5
"157","2005",51,"S",8.52,28.43,7.65,15.4,7.34,4
"158","2005",52,"S",10.99,28.52,8.44,8.46,6.8,3
"159","2006",1,"S",10.45,27.86,8.4,10.6,5.9,4
"160","2006",2,"S",8.46,27.49,8.5,9.17,5.71,4
"161","2006",3,"S",7.33,27.61,8.18,7.17,4.49,5
"162","2006",4,"S",8.45,28.17,8.29,4.14,5.27,8
"163","2006",5,"S",9.09,27.77,8.09,16.74,5.24,5
"164","2006",6,"W",4.16,24.64,7.9,0.34,3.63,5
"165","2006",7,"W",6.8,27.39,7.48,0.63,1.99,2
"166","2006",8,"W",4.51,27.07,6.88,0.86,1.11,5
"167","2006",9,"S",7.12,27.5,7.21,4.79,4.41,7
"168","2006",10,"S",7.44,28.16,7.35,4.36,4.64,3
"169","2006",11,"S",8.26,27.97,7.56,1.41,4.21,10
"170","2006",12,"S",7.79,28.13,7.74,3.86,6.31,7
"171","2006",13,"S",5.22,28.09,8.11,2.64,6.74,8
"172","2006",14,"S",4.6,27.46,8.78,0.61,7.8,11
"173","2006",15,"S",6.19,28.41,9.15,3.63,8.24,6
"174","2006",16,"S",9.03,28.53,8.56,2.57,6.87,15
"175","2006",17,"W",4.98,28.26,9.47,0.49,9.79,15
"176","2006",18,"W",5.46,27.54,9.92,0.54,9.7,9
"177","2006",19,"W",5.67,28.31,10.44,0.03,9.4,11
"178","2006",20,"W",4.06,25.69,13.07,0,14.73,5
"179","2006",21,"S",7.02,28.73,13.03,5.09,13.41,13
"180","2006",22,"S",6.18,28.57,12.35,1.4,13.84,3
"181","2006",23,"S",4.7,25.7,15.23,0.4,14.97,5
"182","2006",24,"S",5.88,26.66,16.1,0.6,15.89,4
"183","2006",25,"W",4.63,25.19,15.76,0.17,14.5,3
"184","2006",26,"W",6.26,25.17,15.52,0,16.09,6
"185","2006",27,"W",4.59,26.74,16.88,0.09,16.73,3
"186","2006",28,"S",6.01,27.19,16.29,1.66,15.27,0
"187","2006",29,"W",3.98,27.11,16.63,0,18.7,4
"188","2006",30,"W",7.49,26.91,15.82,0,18.29,3
"189","2006",31,"W",5.1,27.51,15.48,0.29,16.59,2
"190","2006",32,"W",4.69,27.66,15.75,1,16.61,5
"191","2006",33,"W",6.33,27.47,15.89,0,14.87,2
"192","2006",34,"W",4.37,27.67,15.39,0,16.3,5
"193","2006",35,"W",4.79,27.97,15.25,1.34,15.69,2
"194","2006",36,"W",4.23,28.4,16.06,0.51,16.17,2
"195","2006",37,"W",5.39,28.59,14.25,0.46,13.24,6
"196","2006",38,"S",5.98,29.16,12.59,4.03,12.46,3
"197","2006",39,"W",3.72,29.36,14.31,0,13.6,1
"198","2006",40,"W",5.84,28.04,13.33,0.83,9.21,4
"199","2006",41,"W",3.03,28.74,12.67,1.04,8.93,3
"200","2006",42,"S",5.22,29,11.32,2.6,9.56,2
"201","2006",43,"S",6.26,29.33,10.61,2.66,8.53,5
"202","2006",44,"W",5.96,29.36,9.86,11.71,4.77,2
"203","2006",45,"S",6.52,29.4,9.3,9.66,7.77,6
"204","2006",46,"S",11.52,29.4,9.23,18.81,5.7,5
"205","2006",47,"S",8.7,28.31,8.91,6.77,3.81,4
"206","2006",48,"S",7.25,27.96,7.92,0,-2.14,6
"207","2006",49,"E",4.93,28.39,7.55,1.16,2.49,8
"208","2006",50,"S",10.22,28.04,8.08,14.67,5.06,7
"209","2006",51,"S",10.79,28.29,7.99,8.43,4,15
"210","2006",52,"S",9.23,27.89,8.14,5.81,2.01,10
"211","2007",1,"S",8.39,27.92,7.55,11.39,5.1,21
"212","2007",2,"W",9.04,28.27,7.36,4.66,1.24,7
"213","2007",3,"S",6.7,28.1,6.5,2.77,1.49,8
"214","2007",4,"E",7.48,27.63,7.31,2.11,4.07,12
"215","2007",5,"S",2.62,26.74,6.94,1.03,-0.11,9
"216","2007",6,"S",3.54,27.87,6.82,3.41,6,9
"217","2007",7,"E",7.18,28.1,7.01,2.8,6.43,18
"218","2007",8,"E",8.23,28.91,7.72,1.94,5.17,11
"219","2007",9,"S",7.95,28.29,7.04,3.16,2.99,8
"220","2007",10,"E",9.36,28.66,7.24,7,7.8,14
"221","2007",11,"S",8.32,28.59,7.52,5.94,7.13,1
"222","2007",12,"E",9.21,28.64,7.62,3.1,8,6
"223","2007",13,"S",7.84,27.87,7.88,0.16,6.09,9
"224","2007",14,"W",4.21,27.97,8.13,0.69,6.71,4
"225","2007",15,"E",6.98,28.33,8.29,5.76,7.49,6
"226","2007",16,"W",5.33,27.84,8.78,1.71,6.81,11
"227","2007",17,"E",8.06,28.39,9.36,3.44,9.87,2
"228","2007",18,"W",6.46,27.34,9.59,2.89,8.96,4
"229","2007",19,"S",6.87,27.3,10.47,0.13,9.7,3
"230","2007",20,"S",5.49,27.43,11.64,3,11.49,6
"231","2007",21,"S",3.82,27.06,12.92,0.06,12.39,2
"232","2007",22,"S",3.88,25.59,14.36,0,14.64,5
"233","2007",23,"S",5.22,26.91,15.02,2.84,16.01,3
"234","2007",24,"E",6.57,26.97,14.15,3,13.7,1
"235","2007",25,"S",7.29,26.17,14.37,1.5,14.81,2
"236","2007",26,"S",4.78,25.56,14.5,2.03,14.67,1
"237","2007",27,"S",5.28,25.6,16.46,1.46,15.67,0
"238","2007",28,"S",4.61,24.06,16.58,0,18.63,2
"239","2007",29,"S",6.2,26.16,16.53,2.9,16.94,2
"240","2007",30,"S",5.93,26,16.53,1.46,17.47,1
"241","2007",31,"W",5.27,24.93,17.49,0,16.74,0
"242","2007",32,"W",4.48,25.14,17.24,1,15.7,1
"243","2007",33,"W",4.02,26.11,17.03,0.83,17.46,0
"244","2007",34,"W",4.08,26.09,17.05,2.23,17.34,1
"245","2007",35,"W",4.16,26.16,16.77,0.31,15.84,1
"246","2007",36,"W",5.61,26.29,15.58,0,15.17,0
"247","2007",37,"W",3.48,26.63,14.98,0.43,15.37,1
"248","2007",38,"W",5.46,27.31,14.3,2.17,12.39,0
"249","2007",39,"S",6.88,27.84,12.94,4.83,10.33,0
"250","2007",40,"S",6.8,28.87,10.88,12.39,9.87,1
"251","2007",41,"S",5.88,28.84,10.39,2.84,10.03,2
"252","2007",42,"E",7.97,28.56,10.23,5.69,8.99,2
"253","2007",43,"S",8.01,28.5,10.3,1.33,8.6,0
"254","2007",44,"S",6.17,28.2,9.85,0.94,6.49,3
"255","2007",45,"S",6.58,28.1,9.69,5.69,8.47,1
"256","2007",46,"S",9.74,26.69,9.4,12.57,6.64,1
"257","2007",47,"W",3.99,27.36,8.87,0.2,2.63,3
"258","2007",48,"S",5.56,28.03,8.25,1.77,0.94,2
"259","2007",49,"W",7,26.71,7.59,10.84,3.53,4
"260","2007",50,"S",6.06,27.61,7.56,2.46,2.9,10
"261","2007",51,"S",11.24,28.73,7.94,9.66,2.94,13
"262","2007",52,"S",7.62,28.39,7.61,4.03,1.93,6
"263","2008",1,"E",13.65,28.76,7.09,13.82,4.58,11
"264","2008",2,"S",9.58,28.74,7.08,6.29,2.89,6
"265","2008",3,"S",7.04,28.4,7.05,3.86,2.73,9
"266","2008",4,"W",5.42,28.59,6.5,0,-0.19,13
"267","2008",5,"S",5.47,28.77,6.41,0.51,1.1,12
"268","2008",6,"S",7.55,28.67,6.4,3.6,3.37,15
"269","2008",7,"S",6.86,28.94,6.74,1.51,4.91,11
"270","2008",8,"S",3.33,29.13,6.9,0,3.67,12
"271","2008",9,"S",5.25,28.91,7.13,0.39,5.94,9
"272","2008",10,"S",5.51,29.07,7.28,0.93,4.49,7
"273","2008",11,"S",6.16,27.73,7.39,4.17,6.21,5
"274","2008",12,"S",7.85,28.79,7.55,1.1,4.64,5
"275","2008",13,"S",7.68,29.69,7.34,1.96,4.33,6
"276","2008",14,"W",5.31,29.31,7.5,1.34,4.04,10
"277","2008",15,"S",6.03,29.43,7.57,2.91,6.64,6
"278","2008",16,"W",6.1,29.17,8.73,0.19,6.94,9
"279","2008",17,"S",4.6,29.1,8.71,0.04,5.46,6
"280","2008",18,"S",5.97,29.73,8.68,5.33,8.76,1
"281","2008",19,"W",6.04,29.56,9.63,0.4,9.46,3
"282","2008",20,"S",4.58,28.83,10.68,1.01,12.5,1
"283","2008",21,"W",6.97,29.31,11.96,0.19,14.34,1
"284","2008",22,"S",3.61,28.84,13.24,0.36,14.27,1
"285","2008",23,"S",6.02,28.66,12.81,3.47,11.9,1
"286","2008",24,"W",6.45,26.76,13.26,5.19,12.23,3
"287","2008",25,"S",5.1,26.24,14.12,0.93,12.36,2
"288","2008",26,"W",4.7,26.61,14.47,4.29,15.49,0
"289","2008",27,"S",5.48,24.6,16.05,1.37,15.74,3
"290","2008",28,"W",5.55,22.46,15.69,0.14,16.57,0
"291","2008",29,"W",5.71,24.9,15.5,0,15.7,0
"292","2008",30,"S",4.31,26.24,16.03,0,15.73,1
"293","2008",31,"W",4.89,26.8,15.41,2.46,14.26,3
"294","2008",32,"W",3.71,26.16,14.75,0.14,15.94,0
"295","2008",33,"S",5.37,27.7,15.79,1.27,17.17,1
"296","2008",34,"S",6.57,28.63,15.47,3.79,16.96,0
"297","2008",35,"S",4.76,28.64,15.21,1.87,14.91,0
"298","2008",36,"W",4.17,27.41,14.69,0.4,13.91,1
"299","2008",37,"W",6.39,27.99,15.41,0,14.27,2
"300","2008",38,"W",3.29,27.43,14.88,0.39,13.87,0
"301","2008",39,"S",5.67,27.46,13.23,2.64,12.3,0
"302","2008",40,"S",3.96,28.24,12.92,11.94,12.99,0
"303","2008",41,"W",6.43,28.63,11.04,1.47,7.49,1
"304","2008",42,"S",6.39,28.33,10.7,4.49,8,0
"305","2008",43,"W",5.75,28.63,10.39,1.04,7.39,1
"306","2008",44,"S",5.83,28.96,10.08,3.14,8.5,1
"307","2008",45,"S",8.31,28.91,9.66,9.73,8.27,3
"308","2008",46,"S",7.56,27.81,9.72,2.09,8.11,2
"309","2008",47,"S",5.81,28.53,9.67,2.8,5.86,3
"310","2008",48,"S",5.93,28.6,8.87,2.29,4.71,5
"311","2008",49,"S",3.95,28.59,8.32,1.27,6.21,3
"312","2008",50,"S",7.27,28.49,8.46,3.01,5.09,1
"313","2008",51,"W",8.61,28.14,7.47,1.94,2.6,5
"314","2008",52,"S",8.53,28.34,6.57,2.34,3.67,2
"315","2008",53,"S",9.23,28.77,7.39,5.72,3.67,10
"316","2009",1,"S",9.77,29.26,7.02,4.99,2.51,14
"317","2009",2,"W",2.79,29.2,6.85,0.29,2.14,4
"318","2009",3,"S",2.32,28.23,6.1,0.19,0.49,8
"319","2009",4,"S",6.48,28.66,6.65,0.14,2.1,10
"320","2009",5,"S",6.27,29.34,6.6,0.97,1.94,15
"321","2009",6,"W",5.73,29.37,6.6,1.27,3.97,15
"322","2009",7,"W",4.01,29.51,6.53,0.34,2.21,12
"323","2009",8,"S",5.43,29.37,6.63,3.89,3.73,12
"324","2009",9,"S",6.41,29.07,6.9,2.34,3.2,10
"325","2009",10,"W",6.61,29.56,6.47,1.97,0.64,6
"326","2009",11,"S",11.55,29.83,7.45,4.59,4.94,5
"327","2009",12,"W",6.42,29.66,7.35,1.8,3.5,8
"328","2009",13,"W",8.45,29.71,7.35,7.44,4.2,3
"329","2009",14,"S",4.8,29.53,7.91,3.57,6.47,5
"330","2009",15,"S",7.42,29.99,8.18,1.27,7.87,7
"331","2009",16,"W",6.85,29.91,8.98,0.03,9.76,2
"332","2009",17,"W",4.46,29.84,10.02,0.46,8.66,3
"333","2009",18,"S",6.81,29.99,10.18,4.91,10.67,2
"334","2009",19,"S",4.52,29.3,10.98,3.14,9.3,2
"335","2009",20,"W",4.85,28.84,12.8,0.41,11.2,1
"336","2009",21,"W",4.85,29.09,13.35,0.31,14.01,3
"337","2009",22,"W",4.13,27.84,15.65,0.11,17.66,2
"338","2009",23,"W",4.15,27.97,16.24,0.09,16.86,2
"339","2009",24,"S",5.02,26.94,16.59,0.34,15.64,1
"340","2009",25,"S",6.87,27.31,15.53,2,14.11,1
